,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,class
4365,3763.0,1.348189807,-0.472714241,0.654790229,-0.49605771,-0.960414273,-0.549794819,-0.777615773,-0.078438928,0.66595313,0.222553724,0.807142635,-3.52921545,0.737469962,1.524014554,0.44780516,0.965792725,1.289452442,-1.62304158,0.051186771,-0.056299725,-0.225025224,-0.561038626,0.181641065,-0.029597598,0.094592509,-0.487921992,-0.00883544,0.012234396,18.0,0
112702,72769.0,-0.970652045,1.271792594,1.683255679,0.857149082,0.585927709,-0.494546217,1.721989171,-1.195809923,0.356853444,1.707472434,0.698838043,-0.239803411,-0.146331341,-0.692796743,1.489338116,-1.46814581,-0.025604157,-0.82134222,0.294749423,0.292049121,-0.086749708,0.653734028,-0.221361252,0.609097304,-0.360489327,-0.515706855,-1.512210816,-1.152248362,19.17,0
157082,109475.0,0.00755557,0.87537042,0.319915371,-0.563118187,0.70288901,-0.595429269,0.773443073,-0.105381669,1.038700665,-0.602641854,1.395817291,-1.90094629,1.401796154,1.769441747,-1.792633518,0.176670487,-0.030046679,0.152255383,0.124681647,-0.068216923,-0.380810584,-0.723726156,0.03653815,-0.410010125,-0.506231528,0.102810888,0.213901447,0.077650911,2.69,0
171815,120828.0,-1.342544626,0.458310101,2.15678033,0.331563155,-0.125122041,-0.89363621,0.797661827,-0.047393826,0.132558285,-0.898686036,-0.80866547,-0.248863651,-1.312388006,-0.084881932,-0.938956505,-0.251286199,-0.190310685,-0.038406262,-1.273165508,-0.269615772,0.299077546,0.90945127,-0.464846962,0.933304188,0.962776574,-0.413435348,-0.065977604,0.094248607,70.71,0
64738,51286.0,1.112671876,0.214151225,1.241722254,2.734463628,-0.702834812,0.034850926,-0.415478309,0.118568065,0.073772957,0.531422565,-1.07272255,-0.140864322,-0.479211434,-0.233404911,-0.372518044,0.469647897,-0.325900768,-0.078416387,-0.86701288,-0.16761139,0.069839279,0.330153887,-0.097838814,0.407123171,0.512359269,0.149570619,0.024346691,0.029276742,15.92,0
132408,79977.0,-1.876073095,-1.609866811,1.387600779,0.836497285,-0.518035076,0.51834142,-0.946456336,0.885497103,-1.007575303,0.192319198,-0.721136801,-0.024320066,-0.630525679,0.108318788,-0.963994431,-1.381452203,0.149040572,2.346326575,0.592154999,0.245116763,-0.180299535,-0.796613026,0.333338348,-0.605849761,-0.266224389,-0.382560908,0.053720338,-0.12892774,187.33,0
82330,59360.0,1.024768212,-0.711111642,0.893499756,-0.019178802,-1.157466316,-0.030515042,-0.716410838,0.21305355,0.846533974,-0.184401149,0.733844799,0.477916404,-0.765253046,0.041452138,0.174827751,0.703762351,-0.550890461,0.477241526,0.470505496,0.100699318,0.014970543,-0.113644445,-0.065858594,0.063650707,0.037451175,0.994816448,-0.065326931,0.01818605,101.99,0
27321,34498.0,1.174334583,-0.373188959,0.655579866,0.800533379,-0.464690475,0.976614568,-1.006594067,0.496429434,0.889974393,0.228021774,-0.783937972,-1.095435898,-2.132107263,0.446764389,1.255173004,1.630851096,-1.512028318,1.976773775,0.104826112,-0.140666863,0.179420179,0.351729363,-0.290173735,-1.448716637,0.463984669,-0.143942879,0.046311221,0.016067011,40.0,0
129077,78942.0,1.343346741,-1.381133967,-0.062120204,-1.482644754,-1.109275374,-0.053425985,-0.918298568,-0.045971803,-1.704629115,1.37091251,-1.117199564,-1.41399804,-0.010667321,-0.176978977,0.964932321,-0.405155664,0.522177208,-0.116164694,-0.313777865,-0.172656452,-0.189376583,-0.369888645,-0.118727374,-0.790177915,0.368266716,-0.133404582,0.022264849,0.025041182,112.89,0
27075,34374.0,1.297756971,-0.091725277,-0.268973933,-0.939026658,-0.217433331,-0.877978274,0.167826126,-0.180216903,0.925647211,-0.832251733,1.029956752,1.384109821,-0.0538199,0.463927773,-0.008766531,-0.83512858,-0.22998306,0.290539463,1.240994549,-0.117007553,0.011500662,0.270423513,-0.248041348,0.053283369,0.979179764,-0.547385633,0.033014436,-0.001959858,1.0,0
127687,78426.0,1.188531279,0.275378299,0.168759258,0.447607767,0.076688481,-0.076795484,-0.062391498,0.072892073,-0.286933136,-0.173883459,1.648000647,1.175235207,0.69610605,-0.18449868,0.613107083,0.454459038,-0.126562479,-0.208350867,-0.14775343,-0.052174764,-0.222308137,-0.622694523,0.09722061,-0.334095117,0.173502961,0.125009925,-0.00797202,0.015481485,4.49,0
203347,134777.0,-0.022543266,0.184720623,0.23593276,-0.836286551,0.907305545,-0.527772368,0.934663094,-0.269574784,0.705439547,-0.653724186,-1.429851244,-0.382244934,-1.071495275,-0.059214016,-0.790439663,-0.730253837,-0.241610722,-0.219590238,0.030455439,-0.090543661,0.196522493,0.866718373,-0.067330366,0.708319448,-0.726276118,-0.04432954,0.040030857,0.020229188,22.08,0
172689,121201.0,-0.370981791,0.446003691,-0.732017138,-1.088287569,1.799175207,-1.117223203,1.502961879,-0.553381875,-0.240976322,-0.167418131,0.974559189,0.457359294,-0.604571691,0.71835978,-0.478632967,-0.746843876,-0.689892984,0.173676588,0.218804452,-0.233555416,0.263038845,0.937859785,-0.198459401,0.728052749,0.203829135,-0.522781911,-0.376115631,-0.103403593,6.3,0
262755,160634.0,-0.179814778,1.305323314,0.601952847,0.796125713,0.933403651,0.345913828,0.719925863,0.013991369,-1.315209336,-0.416366037,1.193998653,0.533764179,0.860919685,-0.724358931,0.831769496,-0.591088806,1.161784391,0.67147627,3.273605918,0.420349181,-0.302405381,-0.749706345,-0.304990035,0.317253975,0.185330161,0.73772398,0.0507095,0.086716421,1.29,0
26008,33869.0,0.977876732,-0.427858553,1.760257951,1.435800017,-1.277947623,0.802280308,-1.182630796,0.552105713,1.078250305,-0.043877443,0.976385419,0.782660637,-1.015063427,-0.22986061,-0.206363787,0.143076308,-0.152387932,0.439607853,-0.584514011,-0.176463007,0.26865045,0.959353044,-0.07473409,0.232015722,0.294291338,-0.173186924,0.100184635,0.032889955,29.9,0
248114,153797.0,2.088790741,-1.677415703,-0.77833333,-1.832490897,-1.161793425,0.168823477,-1.340146106,0.045824143,-1.496202265,1.681428161,0.659355873,0.058943845,1.247005551,-0.383871178,0.009095388,0.281567566,-0.240925497,0.525778544,0.031535501,-0.147097331,-0.251530058,-0.567579796,0.353290101,0.165325561,-0.621882811,-0.509718136,0.013544139,-0.024634022,105.5,0
199839,133157.0,1.935388806,-0.535628778,-1.269456617,0.127903414,-0.143360708,-0.342175237,-0.171161848,0.009904623,1.060267115,-0.017572813,0.438664286,0.522414398,-1.448274241,0.494459577,-0.955349302,-0.37623897,-0.233557465,0.240109301,0.556965562,-0.207646102,0.13705716,0.501262186,0.042958303,0.792777976,0.126984538,0.138625334,-0.050628418,-0.061005106,44.22,0
40872,40437.0,0.284033562,-2.337435731,0.183017634,-0.320561051,-1.352501016,0.717049521,-0.369081394,0.165748248,-0.750794958,0.363904982,1.717403921,0.651577214,0.525046314,-0.22258513,-0.042975171,0.601453005,0.735185289,-1.714331851,0.039699036,1.055793573,0.581614283,0.644460603,-0.470528163,-0.212263191,0.160714699,-0.154015519,-0.035004643,0.090069253,511.11,0
122412,76553.0,-0.703921889,0.365303514,2.719295749,0.054142542,-0.435634223,0.517920216,0.015421453,0.249662531,0.395348109,-0.262489392,1.061968156,0.094160942,-1.605890659,-0.22458157,-0.267758747,-0.154726567,-0.062901231,0.066867891,0.049368387,-0.082919472,0.030615826,0.292578488,-0.152741831,0.219019316,-0.348989514,0.258695848,-0.201093377,-0.121323024,11.5,0
44401,41927.0,-0.503723919,0.220911226,1.65060893,-2.461700591,-0.076118902,-0.40459675,0.332661088,-0.033131239,1.184152886,-1.967514004,-1.211603134,1.05389087,1.525770515,-0.78503566,0.081555721,-0.401089977,-0.481955345,0.140899873,0.62355593,0.05505688,0.079278797,0.508728393,-0.52505957,-0.328772273,0.877630719,0.122428249,-0.009814043,-0.033838569,11.37,0
242193,151385.0,-0.49364229,1.368155286,0.913549263,0.99345445,-0.137832082,-0.471736346,0.426244383,0.22109219,-1.091785199,-0.338457012,-0.786583879,0.015553945,0.346572484,0.649602803,1.384698792,-1.105627958,0.914983804,-0.324142698,3.015296187,0.182745282,-0.233773328,-0.648193127,-0.208434526,0.018354559,0.156386234,0.773997321,-0.083000028,0.006687405,1.79,0
214254,139593.0,-0.083456885,0.621954538,-0.061861094,-1.005878643,1.322294786,0.998420589,0.637221387,0.422600737,-0.212972364,-0.364167596,0.774107181,0.66290592,-0.3886861,0.428332598,-0.252105162,-0.56648403,-0.041852191,-1.343901965,-0.621139512,-0.123771881,-0.173438982,-0.267888021,0.069579895,-1.648671606,-0.661769135,0.253612513,0.289559851,0.069357874,3.99,0
90717,63139.0,-0.492877127,-0.741865291,2.339206425,-2.291968223,-1.291543362,0.135619472,-0.642833489,0.174217078,-1.723238457,0.433144568,-0.784843028,-0.359954621,1.223285052,-1.257591938,-0.82901976,-0.610244968,0.64254897,-0.411773066,-1.136033516,-0.240730926,-0.073501198,0.266853788,0.054104298,0.08024607,-0.289112144,-0.373066485,0.168389997,0.138227563,54.0,0
109206,71268.0,-0.345330261,1.184753709,1.31208128,0.056273027,0.107703665,-0.968835777,0.763989144,-0.119840229,-0.520002225,-0.535327288,-0.069773039,0.361898476,0.945947884,-0.593744745,0.803184991,0.343325396,-0.03850231,-0.240248997,-0.096855041,0.168639633,-0.253636592,-0.621682482,-0.023336227,0.356901263,-0.132354712,0.069078013,0.250806759,0.100211824,3.27,0
181763,125115.0,2.077106073,-1.045778039,-1.437531057,-1.007297736,-0.588310918,-0.814280218,-0.435301615,-0.12569208,-0.451978858,0.9987702,0.379218187,-0.881662283,-1.668783263,0.540852356,-0.391246476,1.307800925,-0.072015104,-0.956402086,1.208951388,-0.003283872,-0.020286671,-0.351413956,0.191452488,-0.556584183,-0.262291087,-0.417442499,-0.062177351,-0.06408142,77.0,0
226919,144861.0,-1.729400398,0.802836895,0.400919477,-1.307718658,-1.550601813,0.007443273,-1.102589568,1.350758517,-1.69403774,-0.219302641,0.02168747,-0.508850874,-0.78822863,0.851875977,-0.124250584,1.233658289,0.842990226,-0.297111639,2.021816869,-0.178690409,0.396186947,0.584250003,-0.349250528,-0.378245012,0.476472785,0.11629666,-0.55642088,-0.189709259,49.0,0
143509,85403.0,-1.853951663,1.28337344,1.699846267,1.099383837,-1.50264158,1.018695075,-0.630674321,-1.254914562,0.619405575,0.446703126,-0.643951797,-0.799478597,-1.323963702,0.108821284,2.303391182,0.158174496,0.083652029,0.624612188,-0.074756574,-0.717669703,1.893320678,0.613494311,0.058550402,0.047488173,-0.607320868,-0.204661796,-0.57508949,-0.095577968,114.48,0
137777,82317.0,-0.586758321,0.356810932,0.344899855,-1.592401749,3.013439691,3.162404664,0.296422849,0.692683356,-0.472870549,-0.453549476,-0.191683307,-0.328636785,-0.154293594,0.102940399,0.68061094,0.680545651,-1.228293241,0.020393592,-0.209344005,0.14379314,-0.258977183,-0.897318893,-0.106796233,0.979819561,-0.030096747,-0.061084099,-0.132014359,-0.120261382,1.98,0
88877,62331.0,-0.131863451,-0.483568899,1.78017576,-2.684060182,-1.011163069,0.197953943,-0.919283963,-0.672106885,0.127404237,-0.832579169,0.555746262,1.581658613,1.51734132,-0.446282789,-0.015148179,-1.337541876,-0.665742111,2.157108952,-0.428771358,-0.477359347,0.452406303,-0.619967929,-0.56048063,-0.335298028,1.543747753,-0.63574674,0.172008061,0.154905157,47.18,0
13285,23415.0,-0.289173207,1.324253061,0.843539202,1.210944894,-0.216124892,-0.784701948,0.311361033,0.168383185,0.562082305,-0.750481506,0.328524782,-2.360281979,1.874715973,2.03339658,0.227840229,-0.18226047,0.683499047,0.379946919,0.135550707,-0.150185539,0.031137764,0.245240518,-0.02065881,0.337348281,-0.148208966,-0.367341217,-0.073264072,-0.02354575,20.0,0
223330,143337.0,2.30612124,-1.267869638,-0.899974072,-1.485054704,-1.273694547,-0.973404985,-0.976880723,-0.305215248,-1.288364159,1.56514022,-0.946959647,-0.582035386,0.778416793,-0.462012199,-0.21347075,-0.689565138,0.536051189,-0.270343757,-0.179623141,-0.43796037,-0.166159618,0.090922536,0.227671439,-0.090448043,-0.159245571,-0.154118899,0.015432935,-0.052644058,10.0,0
215859,140247.0,-0.74082816,1.082954455,0.37475021,-0.699897228,0.919631457,-0.446082824,0.980058273,-0.000406201,-0.523523432,-0.974881124,1.093757304,-0.09760835,-1.133589246,-0.85978868,-0.607513276,0.547783311,0.468420662,0.453423844,0.215478437,-0.112430243,-0.316949525,-1.108743936,-0.161867801,0.623475299,0.537385827,0.256412477,-0.406556299,-0.029658342,13.49,0
68765,53132.0,-2.303667965,-0.377176754,1.098148597,0.863363434,-1.034641898,-0.09103896,-0.581192335,0.520816345,0.798748857,0.365179152,0.442704021,-0.023116279,-1.774522683,0.168520669,-0.110303342,0.219871548,-0.040252835,0.727348282,1.08376061,-0.538945966,0.037342712,0.348630508,0.033067688,0.353695098,-1.168706832,0.124285716,-0.95522016,-0.378385099,28.75,0
228108,145361.0,-0.557257807,-1.250109611,0.389903179,-2.866454439,0.316574713,-0.765664221,-0.716750659,0.039014076,-1.927293204,1.114671017,0.305439257,-0.773556564,-0.552394613,-0.181607088,-1.561430538,-0.258016755,0.013164488,0.451923069,-0.595550723,-0.60309686,0.002208488,0.362998474,-0.008374716,0.677851787,-0.948043891,-0.460329528,0.161840461,0.214430137,15.0,0
200775,133570.0,-1.546383396,1.060946157,1.396833912,-0.610779998,-0.259213554,0.147662269,-0.041052435,0.538674138,0.126560059,-0.601548797,0.0719428,0.140783708,-0.980199455,0.430722845,0.131528826,0.42284269,-0.585869935,0.808879167,0.944731144,-0.319610767,-0.090522249,-0.515684929,-0.13512844,-0.557969914,0.310158273,-0.444300298,-0.568422482,-0.018819134,10.0,0
148686,90128.0,2.07433725,0.35787489,-1.719589403,1.314945217,0.768412744,-0.82797324,0.459949877,-0.369114591,1.397973641,0.007270851,-0.086456434,-3.041388603,0.3396451,2.416304987,-0.231101599,-0.258587956,0.306979105,-0.02341026,-0.586892513,-0.381017128,-0.135354867,-0.133011719,0.120448723,0.487682227,0.285089484,-0.651474806,-0.059804871,-0.062252149,3.0,0
23711,32879.0,-4.976378786,-5.219446687,2.018616149,1.140099016,5.888156669,-4.940577107,-3.298964277,0.441479764,-0.095580919,-0.511302305,-0.417224126,0.177021119,-0.095483171,-0.095272589,0.764404236,0.510552154,-0.097610716,0.014635797,-0.664655596,1.497422514,0.258392503,-1.190999255,0.978272721,0.296048995,0.481322735,0.008588206,-0.22838998,0.193257758,0.89,0
133280,80317.0,-1.017482278,0.100466192,0.940779685,-3.975538044,-0.752950783,-1.012901343,-0.170640777,0.402775236,0.029186197,-1.266291239,-1.652299338,-0.23341148,0.096791613,0.077240083,0.629746652,-0.877951686,-0.756341426,1.884410695,-1.504538568,-0.543105485,-0.182883387,-0.106502382,-0.2833619,-0.46944125,0.354828879,-0.155276195,0.200831359,0.079164969,15.13,0
196437,131506.0,0.392675568,-2.796392436,-3.634668741,1.026228156,-0.047593064,-1.06453674,2.069787441,-0.695481886,0.252396216,-0.304030012,-1.123991585,-0.800139118,-2.011354559,1.480814323,0.296926564,-0.844722075,0.05334912,-0.136191646,-0.221060458,1.465516224,0.814794636,0.391693877,-0.958605097,0.744907036,0.440536979,0.004941475,-0.262440411,0.073998011,908.87,0
53605,46066.0,1.193001228,0.305634906,-0.529386585,0.962211626,0.450576876,-0.666044635,0.692778465,-0.37136789,-0.363605067,-0.013830008,-0.960717205,0.411427535,1.0385873,0.354859892,0.655928867,-0.00388068,-0.665822256,-0.18956519,0.033538509,0.080017903,0.002996631,-0.054942365,-0.325153985,-0.406574231,0.96719114,-0.255276332,-0.017319925,0.01729542,75.99,0
26689,34208.0,-0.798646142,-0.132305989,2.147427038,-1.995926316,-0.609508743,0.300278977,0.810220907,-0.568468089,-0.736066268,0.365947318,-1.011101851,-1.08457862,1.050972439,-1.29242554,0.664047111,1.763443453,-0.771988081,-0.760176357,0.262504003,0.188120068,0.089101225,0.545649451,-0.427203248,-0.536926872,0.386592582,-0.312849833,-0.442270626,-0.400825401,152.65,0
105279,69447.0,1.202056438,-1.31294456,-0.150777766,-1.418388552,-1.136787998,-0.665609398,-0.394661785,-0.265703233,-2.503119614,1.511408331,1.172483698,0.20032508,1.203567438,-0.032218706,-0.38140482,-0.294668905,0.21157737,-0.035344022,0.39029845,0.067699109,-0.426714852,-1.271432395,0.003307262,-0.028937725,0.216584249,-0.545876771,-0.020660004,0.036142228,178.0,0
174214,121822.0,-0.797485027,1.179607635,-0.77215781,-0.345652044,0.799138656,-0.904352156,0.575291766,0.302131385,-0.475835893,-0.807196179,0.787538618,0.513905007,0.089779962,-0.357302287,0.035121036,0.317201099,0.304152097,1.257427504,0.234393701,-0.026000557,0.379342901,1.12774272,-0.194864275,-0.452136052,-0.317018919,-0.134424058,0.212941521,0.209746195,11.86,0
241756,151167.0,-0.337618957,0.321322686,0.605365729,-1.856073,0.993366047,0.417780547,0.547979204,0.22945015,0.102522078,-0.918715229,-0.318694741,0.667049758,0.514055094,-0.175200519,-1.330925676,1.333494406,-1.741740806,0.340317078,-0.692780477,-0.11297352,-0.125738312,-0.492452892,0.149679806,-0.315765116,-1.029229544,-0.08831013,0.129391515,0.209140935,31.9,0
278858,168479.0,0.090495196,1.010959447,-0.582696486,-0.897112232,1.869692515,-0.880542791,1.999776607,-0.891614942,-0.265690114,0.201582794,-0.98085651,0.32219517,1.139476547,-0.268228194,-0.893861945,-0.82332482,-0.652111401,-0.71171657,0.064160006,0.171821598,0.108052662,0.930695882,-0.323856165,0.592697534,-0.427761061,0.46241263,-0.070426609,-0.170578937,0.76,0
69499,53451.0,-0.142515256,1.340696088,1.92453723,3.249049334,-0.593312903,0.835255015,-1.152016764,-2.554384324,-1.287549465,-0.008226543,-0.652001615,0.651928038,0.613908312,0.210102675,0.209942537,-0.125988104,0.442011243,-0.542196692,0.86578322,0.815785054,-1.645371267,-0.572899471,-0.002004818,0.383985698,0.94490367,0.102842752,0.064748509,0.199913047,1.0,0
140782,83930.0,-0.732050682,1.787673074,1.701259019,2.875390416,-0.39744291,-0.383946246,0.283154442,0.399257717,-1.731695404,0.600519032,-0.230319031,0.153654511,0.741854394,0.482578698,1.155110029,0.018674231,0.230881742,-0.243410325,0.718103351,0.204220882,-0.120215951,-0.382341735,0.102093455,0.695584646,-0.409332336,-0.060793562,0.25797161,0.142543823,9.87,0
56255,47339.0,0.623228751,-1.85489293,1.231930299,1.027995203,-1.559885522,1.837712532,-1.264666736,0.564531456,0.409108322,0.416503493,-0.391591691,1.029149031,0.126858505,-0.991307619,-2.110543797,-1.882421117,0.358579918,1.454268889,-0.483613405,-0.005301297,-0.227241471,-0.310472536,-0.327748805,-0.643783945,0.332374683,-0.198276015,0.093701325,0.071683954,289.0,0
273008,165375.0,-5.134682777,-1.800877786,-2.868990847,-0.759905552,-2.564792955,-1.1880252,-0.784816357,1.700464144,-0.77259347,-1.306910347,-1.128831999,-0.379149403,0.269235748,-0.796432746,-0.098610274,2.852954137,1.876556818,-0.32323143,-0.681891046,-0.834816603,0.183482792,0.388249693,-0.643431387,0.00082547,0.193113232,-0.193413795,-0.039813146,-1.160012879,199.0,0
4240,3754.0,-0.24150637,-0.11557354,1.737755325,-1.061946087,-0.584047627,-0.198141479,0.530719275,-0.319741144,0.026737265,-0.131451734,0.950980504,-3.305963829,1.882157412,0.968964305,0.139610028,0.759394266,1.120320135,-1.588155551,0.160796737,0.399404464,-0.122965973,-0.272316132,0.292229558,-0.019018263,-0.271078325,-0.563124858,-0.180658367,-0.195331441,129.37,0
284083,172139.0,-2.87431439,-0.117881589,-0.740015158,-1.893782751,-1.335626931,-1.116673593,0.700637189,0.674366971,-2.070262613,-0.984066207,-1.410688444,0.373533843,0.975187313,0.839799438,-0.789576054,-1.088800089,0.338763879,0.478867238,-0.987259557,-0.772249,-0.40968683,-1.253383257,-0.382927523,0.129172688,0.543435515,1.101402881,-0.569903093,-0.440255549,207.5,0
115137,73760.0,1.203227159,0.240510282,0.404234442,0.792313297,-0.636893998,-1.278628835,0.044484153,-0.170531215,0.16330342,-0.260174914,0.051023889,-0.201052813,-0.851647302,-0.060886781,1.184299706,0.433510992,0.172095294,-0.276838998,-0.3191531,-0.125909121,-0.268735522,-0.861741599,0.168508819,0.644262523,0.1324111,0.076017352,-0.032207573,0.034576755,16.99,0
